id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,credit_age,age,loan_status,probability,score
80159,15000.0,MORTGAGE,76000.0,13.37,0.0971,0,11674,OVER_FORTY,0,0.3626873343352751,0
100063,25000.0,RENT,60000.0,24.52,0.1629,0,16119,OVER_FORTY,0,0.6394768265792627,1
70241,10000.0,MORTGAGE,155000.0,10.08,0.0603,0,7263,UNDER_FORTY,0,0.1603285389183853,0
71757,8000.0,RENT,25000.0,32.11,0.1952,0,5649,UNDER_FORTY,0,0.7589708557750313,1
99039,6000.0,RENT,43800.0,3.97,0.1212,0,7049,UNDER_FORTY,0,0.465083156313208,0
84361,11000.0,MORTGAGE,47000.0,4.01,0.1016,0,4766,UNDER_FORTY,0,0.3838917962854222,0
77123,6000.0,RENT,65000.0,11.06,0.1433,0,6502,UNDER_FORTY,0,0.495516913151338,0
104818,10000.0,RENT,36000.0,32.4,0.1629,0,8175,OVER_FORTY,0,0.6802448755474552,1
105329,8200.0,RENT,27000.0,14.93,0.158,0,6045,OVER_FORTY,0,0.6486785557462762,1
105856,13000.0,RENT,120000.0,7.06,0.1629,0,12040,OVER_FORTY,0,0.4902775393151765,0
100013,9600.0,OWN,55000.0,6.89,0.158,0,7110,UNDER_FORTY,1,0.5310254128005882,0
89075,15875.0,OWN,48000.0,22.73,0.1016,0,7322,OVER_FORTY,0,0.4480932753960888,0
87354,24000.0,OWN,108000.0,24.02,0.1972,0,8084,UNDER_FORTY,1,0.6058717416817898,0
83308,20000.0,MORTGAGE,60000.0,15.82,0.1212,0,13716,OVER_FORTY,0,0.4814644175198624,0
82600,10000.0,MORTGAGE,50000.0,6.96,0.089,0,8145,UNDER_FORTY,0,0.3492138217757696,0
76230,5075.0,MORTGAGE,18000.0,19.2,0.1064,0,8632,OVER_FORTY,1,0.5434288601296441,0
69526,10000.0,OWN,34000.0,14.4,0.1305,0,12377,OVER_FORTY,0,0.550800140789448,0
80009,11500.0,RENT,50000.0,7.39,0.1756,0,13685,OVER_FORTY,0,0.6200717517155442,0
101841,12000.0,MORTGAGE,85000.0,24.18,0.1727,0,8022,UNDER_FORTY,1,0.5670579132661783,0
76672,10575.0,MORTGAGE,51812.0,15.33,0.1155,0,7902,OVER_FORTY,0,0.4537399953453957,0
103372,18000.0,MORTGAGE,62000.0,27.68,0.1311,0,6106,OVER_FORTY,0,0.5200893158390277,0
93240,10000.0,MORTGAGE,75000.0,6.27,0.1212,0,6806,OVER_FORTY,0,0.398929101507292,0
